甯у彿,杞﹁締ID,閫熷害(m/s),璺濈(m),瑙掑害(deg),Yaw(deg)
178,56,10.98730164,101.034916,-2.978558147,-3.05E-05
178,57,13.75264039,132.9473494,-3.773679732,-3.05E-05
178,58,13.75776227,116.0178927,-4.325320479,-3.05E-05
178,59,10.99003633,85.40694462,-3.524216945,-3.05E-05
178,60,8.131141627,46.13482909,-2.173882008,-3.05E-05
178,61,-8.1915834,138.2382517,0.725344043,-180
178,62,-11.68262527,102.4703491,4.898483687,-180
178,63,13.66910294,99.11272485,-5.064855191,-3.05E-05
178,64,-10.95089913,115.0411298,2.615650169,-180
178,65,11.01788581,68.33953972,-4.405934033,-3.05E-05
178,66,8.037294242,32.23914836,-3.111649181,-3.05E-05
178,67,-11.6504006,118.3628679,4.23947,-180
178,68,-11.02396795,130.5901925,2.304031585,-180
178,69,-8.290227633,155.2568372,0.64583138,-180
178,70,-11.66944696,134.7352242,3.723533634,-180
178,71,-10.90388098,147.4963109,2.039823189,-180
178,72,-8.317046573,169.6528821,0.591026755,-180
179,55,8.274850618,64.48737696,-1.555031845,-3.05E-05
179,56,10.99070982,102.1339407,-2.946478571,-3.05E-05
179,57,13.76961276,134.3242542,-3.734942062,-3.05E-05
179,58,13.73761242,117.391586,-4.274611748,-3.05E-05
179,59,10.93142738,86.50002108,-3.479627221,-3.05E-05
179,60,8.118181181,46.94647355,-2.13628079,-3.05E-05
179,61,-8.239964909,137.4142527,0.729693774,-180
179,62,-11.64275838,101.3059905,4.954924289,-180
179,63,13.73310168,100.4859191,-4.995464069,-3.05E-05
179,64,-10.95721858,113.945383,2.640821105,-180
179,65,10.91388587,69.43078631,-4.336552184,-3.05E-05
179,66,8.054575352,33.04410936,-3.035776894,-3.05E-05
179,67,-11.70344086,117.1924735,4.281887945,-180
179,68,-10.91998913,129.4981676,2.323471506,-180
179,69,-8.237951601,154.4330412,0.649276601,-180
179,70,-11.74229188,133.5609596,3.756317626,-180
179,71,-10.93752921,146.4025443,2.055069127,-180
179,72,-8.356578108,168.8172169,0.593952512,-180
180,55,8.271419562,65.31446229,-1.535335534,-3.05E-05
180,56,10.99990217,103.2338928,-2.915056721,-3.05E-05
180,57,13.79458347,135.7036682,-3.696923709,-3.05E-05
180,58,13.78280408,118.7697908,-4.224918518,-3.05E-05
180,59,11.01973397,87.60192524,-3.435805723,-3.05E-05
180,60,8.203422021,47.76664817,-2.099583326,-3.05E-05
180,61,-8.193288346,136.5949187,0.734070918,-180
180,62,-11.63240138,100.1426658,5.012630483,-180
180,63,13.65132975,101.850942,-4.928347306,-3.05E-05
180,64,-10.97309648,112.8480405,2.666519107,-180
180,65,10.90940508,70.52159726,-4.269350042,-3.05E-05
180,66,8.072692,33.85091115,-2.963356885,-3.05E-05
180,67,-11.62382285,116.0300389,4.324866837,-180
180,68,-10.90420096,128.4077301,2.343213371,-180
180,69,-8.218174943,153.6112211,0.652750381,-180
180,70,-11.76742142,132.3841835,3.789756469,-180
180,71,-10.86016367,145.316514,2.070434454,-180
180,72,-8.24300773,167.9929014,0.596867051,-180
181,55,8.164821454,66.13087766,-1.516376674,-3.05E-05
181,56,11.06088314,104.3399339,-2.884129799,-3.05E-05
181,57,13.71513755,137.0751336,-3.659884568,-3.05E-05
181,58,13.77497732,120.1472201,-4.176395419,-3.05E-05
181,59,10.9404987,88.69590668,-3.393378328,-3.05E-05
181,60,8.163471257,48.58283625,-2.06429508,-3.05E-05
181,61,-8.207331014,135.7741737,0.738508568,-180
181,62,-11.74146523,98.96842802,5.072259132,-180
181,63,13.75307439,103.2261341,-4.862532059,-3.05E-05
181,64,-10.99858036,111.7481442,2.69278393,-180
181,65,10.96332171,71.61779287,-4.203884119,-3.05E-05
181,66,8.070914552,34.65755895,-2.894325913,-3.05E-05
181,67,-11.61057135,114.8689211,4.368667932,-180
181,68,-10.93073599,127.3146299,2.363343141,-180
181,69,-8.23305983,152.7879094,0.65626794,-180
181,70,-11.73070564,131.211067,3.823689645,-180
181,71,-10.8871755,144.2277793,2.086070462,-180
181,72,-8.198738333,167.1730294,0.599794392,-180
182,55,8.187477034,66.94956863,-1.497829451,-3.05E-05
182,56,10.94365822,105.4342656,-2.854169692,-3.05E-05
182,57,13.75294755,138.450387,-3.623481466,-3.05E-05
182,58,13.66874939,121.5140307,-4.129336636,-3.05E-05
182,59,11.02623736,89.79846381,-3.351666104,-3.05E-05
182,60,8.140952262,49.39678085,-2.030265912,-3.05E-05
182,61,-8.30304899,134.9438663,0.743052853,-180
182,62,-11.65082972,97.80325394,5.132848445,-180
182,63,13.79821191,104.6058514,-4.798245471,-3.05E-05
182,64,-11.02920643,110.6451907,2.719646706,-180
182,65,10.87053868,72.70472855,-4.14092556,-3.05E-05
182,66,8.057825094,35.46293733,-2.828540468,-3.05E-05
182,67,-11.79350963,113.6895126,4.414077656,-180
182,68,-10.98634545,126.2159726,2.383926884,-180
182,69,-8.277580003,151.9601419,0.659842965,-180
182,70,-11.70102845,130.0409312,3.858147879,-180
182,71,-10.85451724,143.1423075,2.101896552,-180
182,72,-8.256112392,166.3474179,0.602771387,-180
183,55,8.242571164,67.77376337,-1.479610317,-3.05E-05
183,56,11.02494708,106.5367189,-2.824610366,-3.05E-05
183,57,13.7548825,139.8258294,-3.587791015,-3.05E-05
183,58,13.72308306,122.8862764,-4.083146522,-3.05E-05
183,59,10.93328508,90.89173423,-3.311306137,-3.05E-05
183,60,8.143937592,50.21103502,-1.997328372,-3.05E-05
183,61,-8.223298476,134.1215272,0.74760899,-180
183,62,-11.64114648,96.63905165,5.194852402,-180
183,63,13.61230049,105.9669803,-4.736471072,-3.05E-05
183,64,-11.00321372,109.5448332,2.7469859,-180
183,65,10.96985832,73.80160037,-4.079276314,-3.05E-05
183,66,8.119763776,36.27453503,-2.76520564,-3.05E-05
183,67,-11.60592559,112.528863,4.459697201,-180
183,68,-10.99456999,125.1164938,2.404888234,-180
183,69,-8.245330614,151.1356081,0.663442958,-180
183,70,-11.85310975,128.8555781,3.893693785,-180
183,71,-10.85283506,142.057019,2.117961931,-180
183,72,-8.322602804,165.5151523,0.605802436,-180
184,55,8.199022399,68.59361184,-1.461921772,-3.05E-05
184,56,10.9930412,107.6359818,-2.7957402,-3.05E-05
184,57,13.8138879,141.2071735,-3.55264856,-3.05E-05
184,58,13.69151931,124.2553568,-4.038082214,-3.05E-05
184,59,11.06166963,91.99784138,-3.271450101,-3.05E-05
184,60,8.187368111,51.02963305,-1.965275313,-3.05E-05
184,61,-8.240216882,133.2974962,0.752230894,-180
184,62,-11.73625109,95.46531395,5.258901521,-180
184,63,13.70666743,107.3375469,-4.675856743,-3.05E-05
184,64,-11.01399573,108.443404,2.774907987,-180
184,65,10.96341678,74.89782576,-4.01947202,-3.05E-05
184,66,8.065769683,37.08076403,-2.705037912,-3.05E-05
184,67,-11.64108193,111.3646955,4.506413183,-180
184,68,-11.01400328,124.0150687,2.426259684,-180
184,69,-8.210180992,150.3145824,0.667066879,-180
184,70,-11.64985541,127.6905544,3.929274632,-180
184,71,-10.93480127,140.9635191,2.134399226,-180
184,72,-8.221899115,164.6929558,0.608826896,-180
185,55,8.171895855,69.41074724,-1.444707683,-3.05E-05
185,56,11.03505295,108.7394506,-2.767347325,-3.05E-05
185,57,13.83275861,142.5904097,-3.518141557,-3.05E-05
185,58,13.75884638,125.6311871,-3.993787625,-3.05E-05
185,59,11.02609421,93.10037755,-3.232666722,-3.05E-05
185,60,8.170365549,51.84654802,-1.934297785,-3.05E-05
185,61,-8.213466414,132.4761426,0.756895004,-180
185,62,-11.64329597,94.30088246,5.324025063,-180
185,63,13.70595817,108.7080522,-4.616778497,-3.05E-05
185,64,-10.98827979,107.3445328,2.803336912,-180
185,65,10.99327323,75.99704704,-3.961240885,-3.05E-05
185,66,8.128990421,37.89332363,-2.646991096,-3.05E-05
185,67,-11.69002603,110.195626,4.554322297,-180
185,68,-10.96818845,122.9182242,2.447923215,-180
185,69,-8.216850518,149.4928888,0.670733606,-180
185,70,-11.72128368,126.5183861,3.965736574,-180
185,71,-10.90170604,139.8733301,2.151042772,-180
185,72,-8.211059419,163.8718495,0.611877637,-180
186,55,8.25502953,70.23619907,-1.427725201,-3.05E-05
186,56,11.03155629,109.8425722,-2.739534239,-3.05E-05
186,57,13.73359349,143.9637308,-3.484539117,-3.05E-05
186,58,13.78104395,127.0092283,-3.950386139,-3.05E-05
186,59,10.99824549,94.20014536,-3.194886589,-3.05E-05
186,60,8.184679757,52.66489443,-1.904230064,-3.05E-05
186,61,-8.253304455,131.6508011,0.761640388,-180
186,62,-11.66773694,93.13400505,5.390926163,-180
186,63,13.73402212,108.7080522,-4.616778497,-3.05E-05
186,64,-10.94789076,106.2497096,2.832246616,-180
186,65,10.93351139,77.09029689,-3.904977093,-3.05E-05
186,66,8.082266569,38.70123642,-2.591695361,-3.05E-05
186,67,-11.70479048,109.0250811,4.603324578,-180
186,68,-11.02421128,121.8157832,2.470090758,-180
186,69,-8.231196948,148.6697655,0.674447352,-180
186,70,-11.73025827,125.3453159,4.002910966,-180
186,71,-10.96179341,138.7771364,2.168041834,-180
186,72,-8.202367856,163.0516125,0.614955828,-180
187,55,8.274374002,71.06359117,-1.411098841,-3.05E-05
187,56,11.01789895,110.9443271,-2.712308302,-3.05E-05
187,57,13.79056522,145.3427455,-3.451437503,-3.05E-05
187,58,13.66869475,128.3760433,-3.908260815,-3.05E-05
187,59,10.97496437,95.29759196,-3.158056769,-3.05E-05
187,60,8.154899763,53.48026571,-1.875187325,-3.05E-05
187,61,-8.241552119,130.8266444,0.76643871,-180
187,62,-11.66437367,91.96746544,5.459512486,-180
187,63,13.74377509,111.4558314,-4.502720742,-3.05E-05
187,64,-10.95470964,105.1542013,2.861777715,-180
187,65,10.97438039,78.1876304,-3.850089003,-3.05E-05
187,66,8.092014089,39.51015111,-2.538598937,-3.05E-05
187,67,-11.71333476,107.853682,4.653430922,-180
187,68,-10.93750651,120.7220077,2.492484543,-180
187,69,-8.282960011,147.8414636,0.678226212,-180
187,70,-11.75157439,124.1701078,4.040859163,-180
187,71,-10.90725323,137.6863945,2.185225207,-180
187,72,-8.237751423,162.2278318,0.618078648,-180
188,55,8.272205193,71.89074965,-1.394859835,-3.05E-05
188,56,11.06594195,112.050889,-2.685503088,-3.05E-05
188,57,13.78794237,146.7215038,-3.418965227,-3.05E-05
188,58,13.80016736,129.7560018,-3.866632802,-3.05E-05
188,59,11.02733932,96.40026891,-3.121897256,-3.05E-05
188,60,8.140591988,54.29420401,-1.847066096,-3.05E-05
188,61,-8.295551954,129.9970836,0.771329941,-180
188,62,-11.72901223,90.79443987,5.530265511,-180
188,63,13.64744596,112.8204989,-4.448145836,-3.05E-05
188,64,-10.94580115,104.0595784,2.891906766,-180
188,65,10.96359218,79.28390079,-3.796774634,-3.05E-05
188,66,8.04500448,40.31437597,-2.487924666,-3.05E-05
188,67,-11.72188283,106.6814202,4.704679444,-180
188,68,-10.98750394,119.6232246,2.515393579,-180
188,69,-8.189010285,147.0225608,0.68200405,-180
188,70,-11.77171462,122.9928941,4.079601008,-180
188,71,-10.85785622,136.6005872,2.202603599,-180
188,72,-8.316006984,161.3962166,0.621263504,-180
189,55,8.266815387,72.71739813,-1.379000044,-3.05E-05
189,56,10.98108145,113.1489607,-2.659422382,-3.05E-05
189,57,13.82990558,148.1044537,-3.387002655,-3.05E-05
189,58,13.73945432,131.1298906,-3.826060239,-3.05E-05
189,59,11.05347534,97.50557246,-3.086473589,-3.05E-05
189,60,8.224799225,55.11657789,-1.819497374,-3.05E-05
189,61,-8.202257839,129.1768478,0.776227963,-180
189,62,-11.70875492,89.62345025,5.602751774,-180
189,63,13.69697024,114.1901181,-4.39468837,-3.05E-05
189,64,-11.05591414,102.9539446,2.9229901,-180
189,65,11.02258722,80.38606136,-3.744642893,-3.05E-05
189,66,8.146646266,41.12878028,-2.438630392,-3.05E-05
189,67,-11.73172052,105.5081718,4.757115249,-180
189,68,-10.9137554,118.5318228,2.538569588,-180
189,69,-8.214902678,146.201063,0.685836386,-180
189,70,-11.8372131,121.8091197,4.11931581,-180
189,71,-10.9215461,135.5084201,2.220364941,-180
189,72,-8.151982309,160.5810194,0.624417502,-180
190,55,8.270323471,73.5443821,-1.363490668,-3.05E-05
190,56,10.94934053,114.2438635,-2.633916662,-3.05E-05
190,57,13.76867273,149.4812852,-3.355770007,-3.05E-05
190,58,13.74496357,132.5043414,-3.786314821,-3.05E-05
190,59,11.01362038,98.60688932,-3.051968675,-3.05E-05
190,60,8.195652303,55.93604688,-1.792832777,-3.05E-05
190,61,-8.315436185,128.3452898,0.781257508,-180
190,62,-11.64565626,88.45875792,5.676761153,-180
190,63,13.74647582,115.5646809,-4.342315641,-3.05E-05
190,64,-10.95054923,101.8588432,2.954443389,-180
190,65,11.00776727,81.48674961,-3.693991171,-3.05E-05
190,66,8.105900147,41.93912769,-2.391483548,-3.05E-05
190,67,-11.67512775,104.3405867,4.810472738,-180
190,68,-11.02944583,117.4288508,2.562429404,-180
190,69,-8.286194519,145.3724365,0.689745858,-180
190,70,-11.76031833,120.633036,4.159546478,-180
190,71,-10.8743246,134.4209681,2.238336574,-180
190,72,-8.233373415,159.7576832,0.627635664,-180
191,55,8.201861987,74.36451657,-1.348450519,-3.05E-05
191,56,10.95360615,115.3391935,-2.608886031,-3.05E-05
191,57,13.81287625,150.8625403,-3.32501082,-3.05E-05
191,58,13.79266509,133.8835553,-3.747253745,-3.05E-05
191,59,10.8841286,99.69524711,-3.018619767,-3.05E-05
191,60,8.235602332,56.75950097,-1.766814454,-3.05E-05
191,61,-8.253975048,127.5198884,0.786314691,-180
191,62,-11.68507095,87.29012396,5.753015959,-180
191,63,13.67890762,116.9325033,-4.291425474,-3.05E-05
191,64,-10.99423072,100.7593772,2.986710753,-180
191,65,10.98590655,82.58525955,-3.644788618,-3.05E-05
191,66,8.122473945,42.7511413,-2.346034148,-3.05E-05
191,67,-11.72867609,103.1676308,4.8652961,-180
191,68,-10.97637965,116.331186,2.586624051,-180
191,69,-8.214981107,144.5509311,0.693665982,-180
191,70,-11.78699164,119.4542873,4.200665308,-180
191,71,-10.94835467,133.3261044,2.256727095,-180
191,72,-8.261036917,158.9315737,0.630898179,-180
192,55,8.21567212,75.18604322,-1.333713884,-3.05E-05
192,56,11.06050673,116.4452193,-2.584089282,-3.05E-05
192,57,13.76959173,152.2394601,-3.294904631,-3.05E-05
192,58,13.74072681,135.2575777,-3.709133498,-3.05E-05
192,59,10.97433328,100.7926354,-2.985724344,-3.05E-05
192,60,8.220688849,57.5814729,-1.741585461,-3.05E-05
192,61,-8.246308591,126.695243,0.791433052,-180
192,62,-11.64041873,86.12594288,5.831048368,-180
192,63,13.70841397,118.3032652,-4.241609806,-3.05E-05
192,64,-11.02879947,99.65644371,3.019796222,-180
192,65,10.87642363,83.67282722,-3.597351405,-3.05E-05
192,66,8.239666819,43.57487859,-2.301660736,-3.05E-05
192,67,-11.70022982,101.9975376,4.921246578,-180
192,68,-10.98429745,115.2327205,2.611298266,-180
192,69,-8.237557331,143.7271704,0.697641869,-180
192,70,-11.72980601,118.2812585,4.242400422,-180
192,71,-10.92296486,132.2337917,2.275378477,-180
192,72,-8.2403778,158.1075309,0.634186499,-180
193,55,8.241722773,76.01017485,-1.319250674,-3.05E-05
193,56,11.05337507,117.5505288,-2.559775233,-3.05E-05
193,57,13.79541357,153.6189664,-3.265283997,-3.05E-05
193,58,13.71522031,136.6290542,-3.671850061,-3.05E-05
193,59,11.07054166,101.8996464,-2.953259304,-3.05E-05
193,60,8.195833154,57.5814729,-1.741585461,-3.05E-05
193,61,-8.299651917,125.8652718,0.796652194,-180
193,62,-11.64859189,84.96094372,5.911287669,-180
193,63,13.72053853,119.6752496,-4.192895527,-3.05E-05
193,64,-11.05759899,98.55064135,3.053712243,-180
193,65,10.977535,84.77049236,-3.550710373,-3.05E-05
193,66,8.173887263,44.39206933,-2.259268469,-3.05E-05
193,67,-11.67701634,100.8297445,4.978386663,-180
193,68,-10.98027256,114.1346656,2.636438432,-180
193,69,-8.290347193,142.8981298,0.701689524,-180
193,70,-11.80335498,117.1008659,4.285243908,-180
193,71,-10.9533617,131.1384395,2.294394019,-180
193,72,-8.199538267,157.2875745,0.637492715,-180
194,55,8.165337409,76.82667102,-1.305227543,-3.05E-05
194,56,11.07188816,118.6576804,-2.535875221,-3.05E-05
194,57,13.75885286,154.9948255,-3.236267698,-3.05E-05
194,58,13.71739788,138.0007533,-3.635303326,-3.05E-05
194,59,10.99871581,102.9994699,-2.92169703,-3.05E-05
194,60,8.166117611,59.21768825,-1.693450338,-3.05E-05
194,61,-8.262588897,125.0390052,0.801916871,-180
194,62,-11.61797276,83.79900927,5.993550194,-180
194,63,13.65503792,121.0406919,-4.145512903,-3.05E-05
194,64,-11.03918373,97.44667006,3.08834104,-180
194,65,10.97868858,85.86829495,-3.505258426,-3.05E-05
194,66,8.104661174,45.20233286,-2.218750055,-3.05E-05
194,67,-11.68149512,99.66151416,5.036893133,-180
194,68,-10.97248816,113.0373882,2.66204923,-180
194,69,-8.225500868,142.0755742,0.705752204,-180
194,70,-11.76274387,115.9245396,4.328810265,-180
194,71,-10.99859544,130.0385609,2.313810734,-180
194,72,-8.235356613,156.4640299,0.640848282,-180
195,55,8.198645246,77.64649521,-1.291444057,-3.05E-05
195,56,11.07183928,119.7648429,-2.512417292,-3.05E-05
195,57,13.76855995,156.3716468,-3.207743063,-3.05E-05
195,58,13.75960991,139.3766646,-3.599368485,-3.05E-05
195,59,11.104642,104.1098968,-2.890507865,-3.05E-05
195,60,8.194165115,60.03701428,-1.670333201,-3.05E-05
195,61,-8.211471359,124.2178484,0.807218387,-180
195,62,-11.63090306,82.63576634,6.078235593,-180
195,63,13.73692138,122.4143129,-4.098915789,-3.05E-05
195,64,-11.03286625,96.34333133,3.123744084,-180
195,65,10.93673108,86.96188828,-3.461123843,-3.05E-05
195,66,8.15625958,46.01778379,-2.179413898,-3.05E-05
195,67,-11.60100891,98.50132701,5.096375666,-180
195,68,-11.00350249,111.9370052,2.688237304,-180
195,69,-8.269027178,141.2486651,0.709884086,-180
195,70,-11.69147508,114.7553303,4.373000681,-180
195,71,-10.95217238,128.9433184,2.333475034,-180
195,72,-8.276867204,155.636341,0.644256518,-180
196,55,8.261205809,78.47257859,-1.277846717,-3.05E-05
196,56,11.03487409,120.8683051,-2.489465771,-3.05E-05
196,57,13.76259582,157.7478762,-3.179729069,-3.05E-05
196,58,13.81944007,140.758566,-3.563985706,-3.05E-05
196,59,11.07599269,105.217456,-2.86005584,-3.05E-05
196,60,8.192703282,60.85620312,-1.647842506,-3.05E-05
196,61,-8.267867359,123.3910511,0.812627617,-180
196,62,-11.6863585,81.46696575,6.165775362,-180
196,63,13.77850979,123.7920989,-4.053218838,-3.05E-05
196,64,-11.03632432,95.23964377,3.159980226,-180
196,65,10.97016479,88.05884116,-3.417956929,-3.05E-05
196,66,8.145390579,46.83213678,-2.141498769,-3.05E-05
196,67,-11.72272324,97.32896579,5.157928653,-180
196,68,-10.97200686,110.8397671,2.714868856,-180
196,69,-8.212795654,140.4273841,0.714036014,-180
196,70,-11.70684039,113.5845882,4.418163281,-180
196,71,-10.92114128,127.8511863,2.353419245,-180
196,72,-8.313302085,154.8050034,0.647716467,-180
197,55,8.180113148,79.2905612,-1.264661957,-3.05E-05
197,56,11.07866095,121.9761389,-2.466841449,-3.05E-05
197,57,13.80534704,159.1283827,-3.152115579,-3.05E-05
197,58,13.79759775,142.1382873,-3.529346433,-3.05E-05
197,59,11.04876063,106.3222907,-2.830311604,-3.05E-05
197,60,8.190142412,61.67514008,-1.625956152,-3.05E-05
197,61,-8.283493345,122.5626962,0.818120232,-180
197,62,-11.63485465,80.30332356,6.255475177,-180
197,63,13.79243096,125.1712805,-4.008485618,-3.05E-05
197,64,-10.98372853,94.14121447,3.196888614,-180
197,65,11.05154817,89.16393196,-3.375545649,-3.05E-05
197,66,8.196602276,47.65163068,-2.104653402,-3.05E-05
197,67,-11.68186412,96.1606739,5.220767209,-180
197,68,-11.00538878,109.7391957,2.742116905,-180
197,69,-8.211135686,139.6062643,0.718235967,-180
197,70,-11.79651213,112.4048797,4.464626249,-180
197,71,-10.86872168,126.7642852,2.373609412,-180
197,72,-8.172250919,153.9877744,0.651154112,-180
198,55,8.229488098,80.11347725,-1.251669423,-3.05E-05
198,56,11.04343949,123.0804632,-2.444694515,-3.05E-05
198,57,13.79992963,160.5083476,-3.124988354,-3.05E-05
198,58,13.79441271,143.517678,-3.495382496,-3.05E-05
198,59,11.06864734,107.42912,-2.801127869,-3.05E-05
198,60,8.17073636,61.67514008,-1.625956152,-3.05E-05
198,61,-8.223632413,121.7403203,0.823647148,-180
198,62,-11.59473884,80.30332356,6.255475177,-180
198,63,13.70672017,125.1712805,-4.008485618,-3.05E-05
198,64,-10.93724499,93.04743808,3.234507908,-180
198,65,11.007725,90.26463217,-3.33433693,-3.05E-05
198,66,8.215905534,48.47307002,-2.068971662,-3.05E-05
198,67,-11.70441823,94.99013693,5.285283243,-180
198,68,-10.93102514,108.64606,2.769727951,-180
198,69,-8.252502795,138.7810013,0.722507192,-180
198,70,-11.78137724,111.2266808,4.512016507,-180
198,71,-10.94142272,125.6701222,2.394287531,-180
198,72,-8.222307623,153.1655404,0.654649835,-180
199,55,8.219668935,80.93539858,-1.238956382,-3.05E-05
199,56,11.030915,124.183525,-2.422966471,-3.05E-05
199,57,13.81704946,161.8900222,-3.098291534,-3.05E-05
199,58,13.81240003,144.8988842,-3.46202298,-3.05E-05
199,59,11.00651213,108.5297288,-2.772699093,-3.05E-05
